Date,Brand Alias,Ad group alias,ASIN/SKU Alias,Marketplace,Impressions,Clicks,Spend,Sales,Orders,Units,Advertised Units sold,Other SKU units sold,Advertised SKU Sales,Other SKU sales
"Dec 21, 2021",Brand 1,Brand 1 Ad Group 4,ASIN401,Ebay,43029,67,$32.21,$111.97,3,3,0,3,$0.00,$111.97
"Dec 21, 2021",Brand 1,Brand 1 Ad Group 4,ASIN406,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 21, 2021",Brand 1,Brand 1 Ad Group 6,ASIN399,Ebay,53,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 21, 2021",Brand 1,Brand 1 Ad Group 7,ASIN402,Ebay,140,11,$4.11,$74.98,2,2,1,1,$39.99,$34.99
"Dec 21, 2021",Brand 1,Brand 1 Ad Group 8,ASIN412,Ebay,293,7,$2.19,$39.99,1,1,1,0,$39.99,$0.00
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 1,ASIN445,Ebay,16841,30,$17.78,$515.97,3,3,3,0,$515.97,$0.00
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 1,ASIN448,Ebay,11096,29,$17.80,$174.99,1,1,1,0,$174.99,$0.00
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 1,ASIN451,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 1,ASIN456,Ebay,38771,55,$28.48,$708.95,5,5,2,3,$395.98,$312.97
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 1,ASIN460,Ebay,34747,59,$42.55,$402.97,3,3,0,3,$0.00,$402.97
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 1,ASIN464,Ebay,6614,9,$7.61,$0.00,0,0,0,0,$0.00,$0.00
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 1,ASIN470,Ebay,6406,17,$12.99,$19.29,1,1,1,0,$19.29,$0.00
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 1,ASIN474,Ebay,14568,18,$10.99,$94.99,1,1,1,0,$94.99,$0.00
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 2,ASIN478,Ebay,10425,25,$17.82,$265.98,2,2,1,1,$165.99,$99.99
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 2,ASIN481,Ebay,7873,32,$19.36,$0.00,0,0,0,0,$0.00,$0.00
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 2,ASIN485,Ebay,6093,17,$12.85,$244.98,2,2,0,2,$0.00,$244.98
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 2,ASIN489,Ebay,27396,45,$28.00,$232.09,2,2,0,2,$0.00,$232.09
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 2,ASIN494,Ebay,19451,76,$61.04,"$1,140.84",8,13,4,9,$319.96,$820.88
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 2,ASIN498,Ebay,16418,53,$41.41,$899.88,5,12,4,8,$244.96,$654.92
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 2,ASIN505,Ebay,5498,19,$15.23,$220.97,2,3,0,3,$0.00,$220.97
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 2,ASIN509,Ebay,13479,28,$18.44,$144.99,1,1,0,1,$0.00,$144.99
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 3,ASIN512,Ebay,63,1,$0.54,$0.00,0,0,0,0,$0.00,$0.00
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 3,ASIN516,Ebay,13116,15,$7.51,$80.99,1,1,0,1,$0.00,$80.99
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 3,ASIN521,Ebay,2644,5,$3.18,$0.00,0,0,0,0,$0.00,$0.00
"Dec 21, 2021",Brand 2,Brand 2 Ad Group 5,ASIN619,Ebay,30828,73,$43.77,$177.97,1,1,0,1,$0.00,$177.97
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 1,ASIN374,Ebay,3297,106,$39.69,"$1,109.72",28,28,25,3,$999.75,$109.97
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 11,ASIN381,Ebay,7398,31,$5.30,$0.00,0,0,0,0,$0.00,$0.00
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 11,ASIN387,Ebay,24917,95,$18.08,$409.91,9,9,2,7,$139.98,$269.93
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 13,ASIN374,Ebay,972,15,$1.85,$42.99,1,1,0,1,$0.00,$42.99
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 13,ASIN396,Ebay,2076,15,$7.19,$27.99,1,1,0,1,$0.00,$27.99
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 13,ASIN401,Ebay,518,4,$0.56,$0.00,0,0,0,0,$0.00,$0.00
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 13,ASIN407,Ebay,641,2,$0.27,$0.00,0,0,0,0,$0.00,$0.00
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 13,ASIN412,Ebay,8325,32,$9.30,$0.00,0,0,0,0,$0.00,$0.00
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 2,ASIN381,Ebay,2576,17,$3.79,$99.98,2,2,1,1,$59.99,$39.99
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 2,ASIN388,Ebay,886,7,$1.58,$59.99,1,1,1,0,$59.99,$0.00
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 2,ASIN394,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 4,ASIN396,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 4,ASIN401,Ebay,314827,406,$195.32,"$1,026.79",21,21,8,13,$383.92,$642.87
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 4,ASIN406,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 6,ASIN399,Ebay,51,1,$0.26,$0.00,0,0,0,0,$0.00,$0.00
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 7,ASIN402,Ebay,151,12,$2.51,$79.98,2,2,2,0,$79.98,$0.00
"Dec 22, 2021",Brand 1,Brand 1 Ad Group 8,ASIN412,Ebay,449,5,$1.24,$77.98,2,2,1,1,$39.99,$37.99
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN445,Ebay,29316,63,$39.71,"$1,315.21",9,9,5,4,$859.95,$455.26
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN448,Ebay,9524,19,$12.07,$722.96,4,4,3,1,$524.97,$197.99
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN452,Ebay,36639,79,$62.40,"$1,611.46",8,8,2,6,$413.58,"$1,197.88"
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN456,Ebay,271,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN460,Ebay,25097,63,$49.24,$120.99,1,1,0,1,$0.00,$120.99
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN465,Ebay,28638,113,$71.83,$990.60,10,10,3,7,$254.97,$735.63
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN470,Ebay,6958,27,$20.31,$295.97,3,3,0,3,$0.00,$295.97
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 1,ASIN474,Ebay,27245,20,$12.75,$94.99,1,1,1,0,$94.99,$0.00
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN478,Ebay,6274,26,$18.44,$165.99,1,1,1,0,$165.99,$0.00
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN481,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN485,Ebay,19178,37,$26.30,$241.98,2,2,0,2,$0.00,$241.98
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN489,Ebay,50405,80,$47.79,$408.96,3,4,0,4,$0.00,$408.96
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN494,Ebay,13744,54,$42.88,"$1,121.88",8,12,3,9,$239.97,$881.91
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN498,Ebay,11621,17,$13.66,$496.75,4,5,0,5,$0.00,$496.75
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN505,Ebay,5667,15,$12.27,$149.98,2,2,0,2,$0.00,$149.98
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 2,ASIN509,Ebay,9900,23,$15.40,$221.99,1,1,1,0,$221.99,$0.00
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 3,ASIN512,Ebay,33,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 3,ASIN516,Ebay,30034,25,$10.65,$267.96,2,2,0,2,$0.00,$267.96
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 3,ASIN521,Ebay,12125,57,$32.21,$393.96,4,4,2,2,$217.98,$175.98
"Dec 22, 2021",Brand 2,Brand 2 Ad Group 5,ASIN619,Ebay,59502,76,$49.30,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 1,ASIN374,Ebay,5743,136,$43.58,$827.79,21,21,19,2,$759.81,$67.98
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 11,ASIN381,Ebay,4359,34,$6.60,$69.99,1,1,0,1,$0.00,$69.99
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 11,ASIN387,Ebay,3249,16,$2.47,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 13,ASIN374,Ebay,2123,14,$2.18,$37.99,1,1,0,1,$0.00,$37.99
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 13,ASIN396,Ebay,2909,13,$5.19,$29.99,1,1,1,0,$29.99,$0.00
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 13,ASIN401,Ebay,1075,5,$0.82,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 13,ASIN407,Ebay,793,10,$1.47,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 13,ASIN412,Ebay,10499,21,$8.56,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 2,ASIN381,Ebay,686,5,$1.51,$59.99,1,1,1,0,$59.99,$0.00
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 2,ASIN388,Ebay,2935,25,$9.82,$41.59,1,1,0,1,$0.00,$41.59
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 2,ASIN394,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 4,ASIN397,Ebay,106,2,$0.08,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 4,ASIN401,Ebay,31392,74,$30.19,$407.92,8,8,2,6,$94.98,$312.94
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 4,ASIN406,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 6,ASIN399,Ebay,65,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 7,ASIN402,Ebay,120,10,$3.84,$119.97,3,3,3,0,$119.97,$0.00
"Dec 23, 2021",Brand 1,Brand 1 Ad Group 8,ASIN412,Ebay,380,7,$1.82,$199.95,5,5,2,3,$79.98,$119.97
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN445,Ebay,23710,37,$26.00,$813.80,9,10,2,8,$343.98,$469.82
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN448,Ebay,12102,26,$17.67,$346.98,2,2,1,1,$174.99,$171.99
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN452,Ebay,38444,72,$57.81,$547.77,3,3,1,2,$206.79,$340.98
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN457,Ebay,18715,84,$61.38,"$1,018.77",13,13,8,5,$519.92,$498.85
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN460,Ebay,14483,32,$20.99,$102.84,1,1,1,0,$102.84,$0.00
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN465,Ebay,1720,12,$8.76,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN470,Ebay,3859,17,$11.71,$19.29,1,1,1,0,$19.29,$0.00
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 1,ASIN474,Ebay,12898,21,$14.90,$161.98,2,2,1,1,$94.99,$66.99
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN478,Ebay,19764,58,$33.67,$479.97,3,3,2,1,$331.98,$147.99
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN481,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN485,Ebay,31805,42,$29.69,"$1,128.91",7,9,0,9,$0.00,"$1,128.91"
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN489,Ebay,27494,35,$19.14,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN494,Ebay,2316,6,$4.84,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN498,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN505,Ebay,10947,33,$24.78,$744.90,8,10,0,10,$0.00,$744.90
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 2,ASIN509,Ebay,9289,38,$23.44,$554.96,3,4,0,4,$0.00,$554.96
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 3,ASIN512,Ebay,56,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 3,ASIN516,Ebay,1621,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 3,ASIN521,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 23, 2021",Brand 2,Brand 2 Ad Group 5,ASIN619,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 1,ASIN374,Ebay,3981,106,$36.22,$719.82,18,18,16,2,$639.84,$79.98
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 11,ASIN381,Ebay,4214,29,$5.52,$117.48,2,2,0,2,$0.00,$117.48
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 11,ASIN387,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 13,ASIN374,Ebay,1158,14,$2.31,$73.98,2,2,2,0,$73.98,$0.00
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 13,ASIN396,Ebay,1070,3,$1.59,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 13,ASIN401,Ebay,1152,8,$1.19,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 13,ASIN407,Ebay,398,2,$0.24,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 13,ASIN412,Ebay,12152,56,$24.92,$253.44,6,6,4,2,$159.96,$93.48
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 2,ASIN381,Ebay,926,2,$0.41,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 2,ASIN388,Ebay,2340,44,$18.20,$309.95,5,5,2,3,$119.98,$189.97
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 2,ASIN394,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 4,ASIN397,Ebay,64,2,$0.25,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 4,ASIN401,Ebay,12031,40,$13.74,$144.97,3,3,1,2,$49.99,$94.98
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 4,ASIN406,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 6,ASIN399,Ebay,48,3,$1.58,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 7,ASIN402,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 1,Brand 1 Ad Group 8,ASIN412,Ebay,470,13,$5.59,$84.98,2,2,1,1,$39.99,$44.99
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN445,Ebay,14743,43,$28.17,$174.99,1,1,0,1,$0.00,$174.99
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN448,Ebay,7976,23,$16.68,$349.98,2,2,2,0,$349.98,$0.00
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN452,Ebay,49,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN457,Ebay,18002,84,$60.37,$622.76,11,12,3,9,$194.97,$427.79
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN460,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN465,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN470,Ebay,5490,16,$9.54,$72.96,3,4,0,4,$0.00,$72.96
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 1,ASIN474,Ebay,12629,26,$18.65,$189.98,2,2,2,0,$189.98,$0.00
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN478,Ebay,16121,51,$32.14,$889.95,5,5,2,3,$331.98,$557.97
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN482,Ebay,14687,88,$70.65,"$1,394.89",8,11,6,5,$839.94,$554.95
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN485,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN489,Ebay,93621,111,$68.94,$957.89,6,7,0,7,$0.00,$957.89
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN494,Ebay,16331,54,$42.45,$657.93,4,7,1,6,$87.99,$569.94
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN498,Ebay,22763,49,$39.60,$264.96,3,4,3,1,$179.97,$84.99
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN505,Ebay,9769,24,$18.94,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 2,ASIN509,Ebay,10095,23,$12.97,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 3,ASIN512,Ebay,22,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 3,ASIN517,Ebay,1344,1,$0.67,$0.00,0,0,0,0,$0.00,$0.00
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 3,ASIN521,Ebay,5235,22,$8.30,$108.99,1,1,1,0,$108.99,$0.00
"Dec 24, 2021",Brand 2,Brand 2 Ad Group 5,ASIN619,Ebay,31921,36,$27.35,$116.99,1,1,0,1,$0.00,$116.99
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 1,ASIN374,Ebay,3108,64,$24.67,$314.92,8,8,7,1,$279.93,$34.99
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 11,ASIN381,Ebay,4558,20,$3.18,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 11,ASIN387,Ebay,2926,4,$0.60,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 13,ASIN374,Ebay,2196,18,$2.69,$85.98,2,2,0,2,$0.00,$85.98
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 13,ASIN396,Ebay,475,1,$0.27,$36.99,1,1,1,0,$36.99,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 13,ASIN401,Ebay,1124,6,$0.84,$34.99,1,1,1,0,$34.99,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 13,ASIN407,Ebay,1326,9,$1.09,$44.99,1,1,1,0,$44.99,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 13,ASIN412,Ebay,5812,11,$5.01,$42.99,1,1,1,0,$42.99,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 2,ASIN381,Ebay,1021,6,$1.64,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 2,ASIN388,Ebay,1323,29,$12.58,$119.98,2,2,1,1,$59.99,$59.99
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 2,ASIN394,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 4,ASIN397,Ebay,187,2,$0.31,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 4,ASIN401,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 4,ASIN406,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 6,ASIN399,Ebay,67,1,$0.20,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 7,ASIN403,Ebay,108,7,$2.28,$39.99,1,1,1,0,$39.99,$0.00
"Dec 25, 2021",Brand 1,Brand 1 Ad Group 8,ASIN412,Ebay,140,4,$1.71,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN445,Ebay,16454,51,$37.08,"$1,472.10",10,20,6,14,"$1,031.94",$440.16
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN448,Ebay,23504,35,$23.40,$250.98,2,2,1,1,$174.99,$75.99
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN452,Ebay,3457,3,$1.80,$206.79,1,1,1,0,$206.79,$0.00
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN457,Ebay,16678,68,$45.34,$300.61,5,5,4,1,$259.96,$40.65
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN460,Ebay,3306,17,$11.63,$573.32,6,8,3,5,$290.37,$282.95
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN465,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN470,Ebay,4747,13,$9.38,$19.29,1,1,1,0,$19.29,$0.00
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 1,ASIN474,Ebay,6542,11,$6.26,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN478,Ebay,33130,72,$43.16,$403.96,3,4,0,4,$0.00,$403.96
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN482,Ebay,567,2,$1.31,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN485,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN489,Ebay,112523,126,$84.08,"$1,116.93",5,7,0,7,$0.00,"$1,116.93"
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN494,Ebay,29290,65,$55.19,$159.98,2,2,1,1,$87.99,$71.99
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN498,Ebay,23104,59,$48.14,$361.95,5,5,0,5,$0.00,$361.95
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN505,Ebay,11280,39,$34.03,$659.93,3,7,0,7,$0.00,$659.93
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 2,ASIN509,Ebay,8713,19,$11.33,$0.00,0,0,0,0,$0.00,$0.00
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 3,ASIN512,Ebay,690,6,$4.00,$55.99,1,1,1,0,$55.99,$0.00
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 3,ASIN517,Ebay,6300,16,$8.64,$87.07,1,1,1,0,$87.07,$0.00
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 3,ASIN521,Ebay,20647,66,$31.79,$280.38,3,3,1,2,$108.99,$171.39
"Dec 25, 2021",Brand 2,Brand 2 Ad Group 5,ASIN620,Ebay,12707,32,$16.65,$0.00,0,0,0,0,$0.00,$0.00
"Dec 26, 2021",Brand 1,Brand 1 Ad Group 1,ASIN374,Ebay,4561,99,$28.87,$759.81,18,19,18,1,$719.82,$39.99
"Dec 26, 2021",Brand 1,Brand 1 Ad Group 11,ASIN381,Ebay,4320,28,$4.92,$99.98,2,2,1,1,$59.99,$39.99
"Dec 26, 2021",Brand 1,Brand 1 Ad Group 11,ASIN387,Ebay,11462,44,$7.02,$249.96,4,4,3,1,$209.97,$39.99
"Dec 26, 2021",Brand 1,Brand 1 Ad Group 13,ASIN374,Ebay,1028,10,$1.61,$0.00,0,0,0,0,$0.00,$0.00
"Dec 26, 2021",Brand 1,Brand 1 Ad Group 13,ASIN396,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 26, 2021",Brand 1,Brand 1 Ad Group 13,ASIN401,Ebay,883,4,$1.02,$0.00,0,0,0,0,$0.00,$0.00
"Dec 26, 2021",Brand 1,Brand 1 Ad Group 13,ASIN407,Ebay,4731,13,$4.35,$84.98,2,2,1,1,$44.99,$39.99
"Dec 26, 2021",Brand 1,Brand 1 Ad Group 13,ASIN412,Ebay,7797,17,$7.66,$89.98,2,2,0,2,$0.00,$89.98
"Dec 26, 2021",Brand 1,Brand 1 Ad Group 2,ASIN381,Ebay,4005,16,$3.15,$0.00,0,0,0,0,$0.00,$0.00
"Dec 26, 2021",Brand 1,Brand 1 Ad Group 2,ASIN388,Ebay,1152,12,$3.27,$103.48,2,2,1,1,$59.99,$43.49
"Dec 26, 2021",Brand 1,Brand 1 Ad Group 2,ASIN394,Ebay,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Dec 26, 2021",Brand 1,Brand 1 Ad Group 4,ASIN397,Ebay,182,4,$0.38,$0.00,0,0,0,0,$0.00,$0.00
